id,xid,name,longitude,latitude,distance,rate,osm,kinds,country
3900660,N4789082931,БонАпарт,37.6095848,55.7637634,1010.32648201,1,node/4789082931,"accomodations,other_hotels",Unknown
3900241,N2528979103,Z-Hostel,37.6049309,55.7499695,1012.26268826,1,node/2528979103,"accomodations,hostels",Unknown
3908723,N6378471051,пафос у кремля,37.6267509,55.7631912,1014.44235338,2,node/6378471051,"accomodations,guest_houses",Unknown
3900645,N4398634309,Бруно,37.6087379,55.7635307,1014.59228385,1,node/4398634309,"accomodations,other_hotels",Россия
3900694,N4775273281,Inga,37.6097679,55.7638779,1016.26893182,1,node/4775273281,"accomodations,other_hotels",Россия
3908724,N3243297061,хостел крыша,37.6328125,55.7586479,1024.1280623,2,node/3243297061,"accomodations,hostels",Россия
3900340,N5685099823,Кремлевский,37.6099052,55.7475891,1025.43168902,1,node/5685099823,"accomodations,hostels",Россия
3900339,N6013430235,Кремлевские Огни,37.6091652,55.7478027,1026.53729503,1,node/6013430235,"accomodations,hostels",Россия
3900338,N6013430214,Nereus,37.609623,55.7476387,1028.69335669,2,node/6013430214,"accomodations,hostels",Россия
3900652,N2523707956,«версаль на тверскои»,37.6088524,55.7638016,1036.87649108,2,node/2523707956,"accomodations,hostels",Россия
3908690,N2228515338,TNT,37.6220093,55.7647324,1037.38431432,1,node/2228515338,"accomodations,hostels",Россия
3900293,N3323051821,Kind Cat,37.6006279,55.7555504,1047.13420844,1,node/3323051821,"accomodations,hostels",Россия
3908756,N5217151005,Подушкин,37.633564,55.7580338,1050.89135927,1,node/5217151005,"accomodations,adult_hotels,adult,love_hotels",Россия
3908755,N2509780514,хостел «goodmood»,37.6336021,55.7580185,1052.90217238,2,node/2509780514,"accomodations,hostels",Unknown
3900693,N6523862081,Mansilion,37.6090889,55.7640305,1051.57253548,2,node/6523862081,"accomodations,other_hotels",Unknown
3900467,N2986798084,Moscow Style,37.6031532,55.7609787,1058.8521968,1,node/2986798084,"guest_houses,accomodations",Unknown
10066993,N6747178178,троика отель москва,37.6270905,55.7480392,1060.54948557,2,node/6747178178,"accomodations,other_hotels",Unknown
3908767,N6225900453,Myasnitsky Courtyard,37.6319618,55.7605782,1063.23156253,2,node/6225900453,"accomodations,other_hotels",Россия
3908779,N5464851227,Royal,37.6343918,55.7558517,1073.19311687,1,node/5464851227,"accomodations,other_hotels",Россия
3900517,N4088812674,Hostel77,37.6054077,55.7627907,1078.36639247,1,node/4088812674,"accomodations,hostels",Россия
10067007,N3327477557,PS,37.6330986,55.7596436,1080.30090595,1,node/3327477557,"accomodations,hostels",Россия
3908689,N3261478564,гостиница годунов,37.6219902,55.7651176,1078.57098211,2,node/3261478564,"accomodations,other_hotels",Россия
9690687,N2519907885,сафари хостел,37.6178017,55.765522,1082.76510036,2,node/2519907885,"accomodations,hostels",Россия
3900672,N2519907879,тверская лофт отель москва,37.608551,55.7641983,1084.59869701,2,node/2519907879,"accomodations,hostels",Россия
6016545,W256379146,Ист-Вест,37.6014748,55.7597389,1086.04931458,2,way/256379146,"accomodations,other_hotels",Россия
3908768,N2518516493,Панамас,37.633194,55.7596931,1088.01345653,1,node/2518516493,"accomodations,hostels",Россия
3908793,N2323720140,Наполеон,37.6341171,55.7582016,1089.2914209,2,node/2323720140,"accomodations,hostels",Россия
9688264,N2518599336,Friday,37.6346512,55.7564774,1092.02620315,2,node/2518599336,"accomodations,hostels",Unknown
3908554,N3247015519,китаи-город отель,37.6346397,55.7547607,1094.89825007,2,node/3247015519,"accomodations,other_hotels",Unknown
3900662,N6656036837,отель тверская 12,37.6073036,55.7638588,1094.97959084,2,node/6656036837,"accomodations,other_hotels",Unknown
3900669,N6656036838,Парадиз Бутик А.В. Тверская,37.6073265,55.7638702,1095.1035903,2,node/6656036838,"accomodations,other_hotels",Unknown
3900695,N1855187308,Jazz,37.6114273,55.7650681,1095.74326001,1,node/1855187308,"accomodations,hostels",Россия
3908780,N2518516494,Пижамас,37.6331139,55.7600098,1097.98775655,1,node/2518516494,"accomodations,hostels",Россия
11556543,N6611639015,Балчук,37.6260834,55.7472801,1097.17909679,3,node/6611639015,"accomodations,other_hotels,food_courts,foods,tourist_facilities",Россия
3908819,N2514413866,ситикомфорт китаи-город,37.6340675,55.7587395,1102.43898271,2,node/2514413866,"accomodations,other_hotels",Россия
3900671,N3653096943,«версаль на тверскои»,37.6079369,55.7642021,1104.76669914,2,node/3653096943,"accomodations,hostels",Россия
3908792,N5217150923,На Маросейке,37.6343765,55.7582817,1107.16090821,1,node/5217150923,"accomodations,other_hotels",Россия
9519616,N4789082938,florinn hotel,37.6081963,55.7643051,1105.96477352,2,node/4789082938,"accomodations,other_hotels",Россия
3908840,N6892083613,Barin Residence Myasnitskaya,37.6318321,55.7614899,1110.62806328,2,node/6892083613,"accomodations,other_hotels",Россия
9519633,N6892093313,Barin Residence Grand,37.6320381,55.7614861,1121.20483834,2,node/6892093313,"accomodations,other_hotels",Россия
3900670,N3628333693,Макс,37.6078415,55.7643356,1120.62618858,1,node/3628333693,"accomodations,other_hotels",Россия
10066994,N6487683842,Barin Residence Balchug,37.6275291,55.7475433,1121.33150827,2,node/6487683842,"accomodations,other_hotels",Unknown
3908791,N5217150922,мини отель старая москва,37.6348419,55.7580109,1128.46871208,2,node/5217150922,"accomodations,other_hotels",Unknown
9519614,N6013430202,Russian Apartments,37.6080017,55.747139,1127.22047095,1,node/6013430202,"accomodations,other_hotels",Unknown
3900684,N2519907882,Оазис,37.6088486,55.764904,1144.22232852,1,node/2519907882,"accomodations,hostels",Unknown
3908801,N2515638048,Comrade,37.6353264,55.7578278,1154.12459647,1,node/2515638048,"accomodations,hostels",Unknown
3908781,N5217150533,Христал Хостел,37.6335716,55.760788,1162.81299888,1,node/5217150533,"accomodations,hostels",Unknown
3900683,N4789082939,Омар Хайям,37.6086273,55.7650223,1162.02558619,1,node/4789082939,"accomodations,other_hotels",Россия
3900284,N2519907875,Fresh Hostel,37.5985641,55.7555656,1176.68272262,1,node/2519907875,"accomodations,hostels",Россия
9519617,N3323065267,Happy,37.608223,55.7650795,1179.86506308,1,node/3323065267,"accomodations,other_hotels",Россия
3900743,N6270330574,отель gloryvell,37.6166649,55.7664566,1187.02031218,2,node/6270330574,"accomodations,other_hotels",Россия
3900685,N3327454892,Book,37.6085548,55.7654152,1202.94730477,1,node/3327454892,"accomodations,hostels",Россия
3908498,N6753483950,Огни столицы,37.6295662,55.7474861,1204.30260466,1,node/6753483950,"accomodations,hostels",Россия
3900275,N5416334435,хостел «бокстел»,37.5989456,55.7523804,1213.71616881,2,node/5416334435,"accomodations,hostels",Россия
3900632,W293290905,Stand Art,37.6069336,55.765007,1214.09565165,1,way/293290905,"accomodations,other_hotels",Россия
3908452,N6754312610,Balchug Viewpoint,37.6277733,55.7466202,1215.3882028,2,node/6754312610,"accomodations,other_hotels",Россия
3900418,N2520383868,Бамбук,37.5978813,55.7571297,1228.17694908,1,node/2520383868,"accomodations,hostels",Россия
3908828,N1495143245,Ideal,37.6362991,55.7586823,1235.2759872,1,node/1495143245,"accomodations,hostels",Unknown
6016537,W52736120,руссо балт отель,37.599823,55.7506371,1238.65363335,2,way/52736120,"accomodations,other_hotels",Unknown
3908829,N5065416783,Siberia,37.6364021,55.7586975,1241.93488677,1,node/5065416783,"accomodations,hostels",Unknown
9550614,N2519259219,мини отель старая москва,37.6365852,55.7585068,1247.80730604,2,node/2519259219,"accomodations,other_hotels",Unknown
3908421,N2914249307,гостиница кадашевская,37.6217308,55.7448654,1248.92391986,2,node/2914249307,"accomodations,other_hotels",Unknown
3900486,N3327477352,Moscow Hostel на Богословском,37.6005058,55.7619705,1258.41807916,1,node/3327477352,"accomodations,hostels",Unknown
3900274,N5416333300,хостел карлов мост,37.5981331,55.7523308,1263.87396799,2,node/5416333300,"accomodations,hostels",Россия
3908827,N5217150068,флигель отель,37.6356888,55.7605515,1270.05130159,2,node/5217150068,"accomodations,other_hotels",Россия
3908729,N3808300791,HQ.Loft,37.6259766,55.7661972,1279.34771362,1,node/3808300791,"accomodations,hostels",Россия
3900254,N3322995918,винегрет хостел,37.5978889,55.7518654,1295.14364216,2,node/3322995918,"accomodations,hostels",Россия
3908860,N6967521520,апарт-отель наумов лубянка,37.631115,55.764431,1294.51707386,2,node/6967521520,"accomodations,other_hotels",Россия
9519632,N4598315952,мосс бутик отель,37.6357994,55.7610893,1302.18521142,2,node/4598315952,"accomodations,other_hotels",Россия
3907817,W539112174,,37.6359406,55.7611237,1311.73572423,0,way/539112174,"accomodations,other_hotels",Россия
6017859,R9355954,отель садовническая,37.630764,55.7467422,1315.98165699,2,relation/9355954,"accomodations,other_hotels,foods,restaurants,tourist_facilities",Россия
3900253,N2528563292,Да! Хостел!,37.5978966,55.7512817,1317.94863154,2,node/2528563292,"accomodations,hostels",Россия
3900508,N6443398339,дизаин отель софит,37.6017609,55.7637787,1319.38944093,2,node/6443398339,"accomodations,other_hotels",Россия
3900518,N2520379500,Пушкин,37.6026802,55.7643318,1320.84223579,2,node/2520379500,"accomodations,hostels,apartments",Unknown
3908431,N4977179962,мини-отель n-house,37.6263084,55.7450638,1322.44244671,2,node/4977179962,"accomodations,other_hotels",Unknown
9550694,N4620521389,Полесье,37.6377945,55.7587891,1329.00574515,1,node/4620521389,"accomodations,other_hotels",Unknown
10067002,N4751131822,Эден,37.6383324,55.7544022,1329.65124607,2,node/4751131822,"accomodations,other_hotels",Unknown
3908442,N6183536900,ситикомфорт новокузнецкая,37.6281319,55.7455368,1329.83036097,2,node/6183536900,"accomodations,other_hotels",Unknown
3900228,N7099701405,Марко,37.5995369,55.7491646,1337.84767611,2,node/7099701405,"accomodations,other_hotels",Россия
3899811,N2519815993,Столичный,37.6112328,55.744278,1338.0754552,1,node/2519815993,"accomodations,hostels",Россия
3908883,N3323066975,Сан-Франциско,37.6340981,55.7632294,1340.32418808,1,node/3323066975,"accomodations,hostels",Россия
3908808,N5293717923,отель «старосадскии»,37.6387367,55.7560349,1346.27120502,2,node/5293717923,"accomodations,other_hotels",Россия
3900507,N3425182962,отель де пари,37.6007957,55.7635841,1350.70299863,2,node/3425182962,"accomodations,other_hotels",Россия
3900539,N3043118657,Vagabond,37.6036377,55.7652931,1361.02757824,1,node/3043118657,"accomodations,hostels",Россия
3899821,N2519815976,ABC,37.6125717,55.7438698,1361.11987243,1,node/2519815976,"accomodations,hostels",Россия
3908507,N4712110515,макаров хостел,37.6309662,55.7461662,1373.80371829,2,node/4712110515,"accomodations,hostels",Россия
3908023,N5054946302,вилла кадаши бутик отель,37.6218491,55.7437401,1372.91822042,2,node/5054946302,"accomodations,other_hotels",Россия
3900485,N2520379496,Ванилла,37.5985222,55.7621841,1376.55462455,1,node/2520379496,"accomodations,hostels",Россия
3901670,N5131137104,эскваир отель,37.6158104,55.7682419,1388.50905092,2,node/5131137104,"accomodations,other_hotels",Unknown
9690684,N3428639519,Oh So Indie House,37.5952568,55.7543564,1393.30592673,1,node/3428639519,"accomodations,hostels",Unknown
3900529,N5354432770,отель элизиум на пушкинскои,37.6027451,55.765255,1394.01117748,2,node/5354432770,"accomodations,other_hotels",Unknown
3908506,N7190175985,отель гестен,37.6313171,55.7460899,1394.21826716,2,node/7190175985,"accomodations,other_hotels",Unknown
3909769,N3323054063,хостел бумеранг,37.6261826,55.7672806,1394.63821104,2,node/3323054063,"accomodations,hostels",Unknown
3899822,N2519815984,Старый замок,37.6136398,55.7434425,1394.91999461,1,node/2519815984,"accomodations,hostels",Россия
3901594,N5111896222,Богемия,37.6077271,55.7671242,1396.47943692,1,node/5111896222,"accomodations,other_hotels",Россия
3909062,N5804253136,бутик отель чемодановъ,37.639267,55.7581673,1404.21316079,2,node/5804253136,"accomodations,other_hotels",Россия
3901669,N6535852219,Custos Hotel Petrovsky,37.6148186,55.768322,1402.68284326,2,node/6535852219,"accomodations,other_hotels",Россия
3900227,N2532610762,Крутон,37.5982132,55.7490997,1411.64431808,1,node/2532610762,"accomodations,other_hotels",Россия
3900130,N3425339710,Арбат Хаус,37.5946655,55.7559013,1421.13060853,2,node/3425339710,"accomodations,other_hotels",Россия
3901635,N5111896221,брестоль отель,37.6080017,55.7674751,1424.99087589,2,node/5111896221,"accomodations,other_hotels",Россия
3900528,N6898004646,V Tverskaya,37.6021576,55.7653732,1428.39132818,2,node/6898004646,"accomodations,other_hotels",Россия
10066982,N3323032691,MosWelcome,37.6254311,55.7438049,1429.95433708,1,node/3323032691,"accomodations,hostels",Россия
3908894,N7363251674,хостелы рус - чистые пруды,37.6375923,55.7618103,1439.01303779,2,node/7363251674,"accomodations,hostels",Россия
3908044,N2519755765,Seasons,37.6252556,55.7436829,1438.58374673,1,node/2519755765,"accomodations,hostels",Unknown
3908904,N2519907883,Субмарина,37.6349983,55.7642517,1455.95128058,1,node/2519907883,"accomodations,hostels",Unknown
10066800,N5131137416,Подушкин,37.61623,55.7689095,1461.13775924,1,node/5131137416,"accomodations,adult_hotels,adult,love_hotels",Unknown
3908859,N6032337558,апарт-отель наумов,37.6307793,55.7665138,1462.43689648,2,node/6032337558,"accomodations,other_hotels",Unknown
9688265,N5423546816,Дмитровка,37.6381378,55.7617149,1464.75571784,1,node/5423546816,"accomodations,hostels",Россия
9690690,N2628379331,Артист Хостел на Чистых Прудах,37.6381035,55.7617798,1466.0188778,2,node/2628379331,"accomodations,hostels",Россия
3908901,N6002677044,brick design отель,37.6364326,55.7633667,1467.12950523,2,node/6002677044,"accomodations,other_hotels",Россия
3908054,N2519755764,Kremlin,37.6275635,55.743885,1475.00434564,1,node/2519755764,"accomodations,hostels",Россия
9519622,N7893756758,отель силуэт,37.6168175,55.7690506,1475.78185198,2,node/7893756758,"accomodations,other_hotels",Россия
3908514,N6802180458,мини-отель артист,37.6371765,55.7486801,1478.57542527,2,node/6802180458,"accomodations,hostels",Россия
3908903,N6225568200,Bed & Beer,37.6372299,55.7629662,1483.89747743,1,node/6225568200,"accomodations,hostels",Россия
3909064,N2269965554,Backpacker,37.6410065,55.7569275,1493.61526513,1,node/2269965554,"accomodations,hostels",Россия
3909084,N2511951123,сверчков 8 отель,37.6397285,55.760273,1493.71381372,2,node/2511951123,"accomodations,other_hotels",Россия
3900498,N5218234048,резиденция булгакова,37.5992393,55.7647514,1509.64939113,2,node/5218234048,"accomodations,other_hotels",Россия
3908869,N3792503781,УголОК,37.632946,55.7660942,1509.59046812,1,node/3792503781,"accomodations,hostels",Unknown
3908870,N5687655721,Хостел на Сретенке,37.633194,55.7660599,1516.72847496,1,node/5687655721,"accomodations,hostels",Unknown
6016697,W52597826,отель пушкин,37.6044807,55.7673531,1517.44433619,2,way/52597826,"accomodations,other_hotels",Unknown
3909735,N4883893474,Venezia,37.6207199,55.769516,1542.24539351,1,node/4883893474,"accomodations,other_hotels",Unknown
3908958,N8486682217,отель белыи город,37.6411896,55.752388,1547.40423683,2,node/8486682217,"accomodations,other_hotels",Россия
3899963,N6390838655,капсульныи хостел арбат 25,37.5948868,55.7500305,1547.04510897,2,node/6390838655,"accomodations,hostels",Россия
3908902,N6225259022,бутик отель меншиков,37.6388893,55.7626839,1556.98626573,2,node/6225259022,"accomodations,other_hotels",Россия
3908959,N6775697545,Китай-Город,37.6405525,55.7509117,1558.12750772,1,node/6775697545,"accomodations,hostels",Россия
3900139,N3327481487,Gorod'Патриаршие,37.5938835,55.7604752,1559.56719844,1,node/3327481487,"accomodations,hostels",Россия
9519634,W45257666,,37.6389351,55.7627068,1560.84992011,0,way/45257666,"accomodations,other_hotels",Россия
3900009,N6390838656,Давыдов,37.5944977,55.7501831,1562.39852448,1,node/6390838656,"accomodations,hostels",Россия
3909835,N5511434036,апарт-отель наумов сретенка,37.632019,55.7671242,1563.10941611,2,node/5511434036,"accomodations,other_hotels",Россия
3899962,N2528979102,Faro,37.5944901,55.7500839,1567.15452915,1,node/2528979102,"accomodations,hostels",Россия
3909085,N3327426854,хостел полянка на чистых прудах,37.6411629,55.7600174,1570.12594691,2,node/3327426854,"accomodations,hostels",Россия
3900024,N4258170293,happy (paradise) hotel на новом арбате,37.5927505,55.752903,1574.86718987,2,node/4258170293,"accomodations,other_hotels",Unknown
3900131,N2523674517,Артист Хостел на Арбате,37.5922546,55.7569237,1577.39424638,2,node/2523674517,"accomodations,hostels",Unknown
3899961,R4237474,Pentahotel Moscow Arbat,37.5930481,55.751976,1581.22420545,2,relation/4237474,"accomodations,other_hotels",Unknown
3909847,N3652287925,Связист,37.6331024,55.7668457,1580.08209444,1,node/3652287925,"accomodations,other_hotels",Unknown
3909086,N6366067133,Strawberry Duck,37.6410027,55.7606277,1582.2173259,2,node/6366067133,"accomodations,hostels",Unknown
9550629,N5865274254,покровка 6 отель,37.6420288,55.7587433,1586.82407408,2,node/5865274254,"accomodations,other_hotels",Unknown
3909779,N4592838217,seven hills отель трубная,37.6248207,55.7694244,1588.74291324,2,node/4592838217,"accomodations,other_hotels",Россия
3908957,N2734841236,отель хитровка,37.6419067,55.7520294,1600.98346508,2,node/2734841236,"accomodations,other_hotels",Россия
9519623,N7973185953,Markell,37.6168594,55.770237,1607.41479871,2,node/7973185953,"accomodations,other_hotels",Россия
3900207,N2528563301,Пафос,37.5988235,55.7456131,1622.51774314,1,node/2528563301,"accomodations,other_hotels",Россия
3899956,N3323064550,Арт Хостел,37.5939713,55.7493668,1630.66444079,1,node/3323064550,"accomodations,hostels",Россия
3909074,N5141957083,арум отель на китаи-городе,37.6429062,55.7583046,1631.60840813,2,node/5141957083,"accomodations,other_hotels",Россия
3901671,N598219017,Годзилас,37.6163635,55.7704506,1632.10178114,2,node/598219017,"accomodations,hostels,guest_houses",Россия
3899798,N4949939544,Moscow Point,37.6097641,55.741745,1634.79597755,2,node/4949939544,"accomodations,other_hotels",Россия
11279305,N2560947547,гостиница интерконтиненталь москва тверская,37.6012192,55.767395,1638.82479322,2,node/2560947547,"architecture,historic_architecture,accomodations,interesting_places,destroyed_objects,other_hotels",Россия
11570794,W52597835,Chekhoff Hotel Moscow,37.6053047,55.7688675,1638.24507938,2,way/52597835,"accomodations,other_hotels",Россия
6016525,W52111036,марко поло пресня отель,37.593956,55.7625618,1647.48734548,2,way/52111036,"accomodations,other_hotels",Unknown
3909836,N3323055657,Gindza Hostel Sretenka,37.6309052,55.7684402,1646.20894081,2,node/3323055657,"accomodations,hostels",Unknown
3901677,N2995717311,калинка хостел,37.6166077,55.7707481,1664.67743487,2,node/2995717311,"accomodations,hostels",Unknown
3899799,N2519784665,Fabrica,37.6106644,55.7412338,1674.36873816,1,node/2519784665,"accomodations,hostels",Unknown
3909073,N4639866589,Red Brick,37.644043,55.7559242,1679.18260056,2,node/4639866589,"accomodations,other_hotels",Россия
3901563,N2519916375,Шоколад,37.6043282,55.7689629,1676.61176113,1,node/2519916375,"accomodations,hostels",Россия
3899990,N5329669548,Встречи на Арбате,37.5916328,55.751339,1686.28979667,1,node/5329669548,"accomodations,hostels",Россия
3901561,N6668253189,мини-гостиница чехов на тверскои,37.6041794,55.7690506,1689.81082657,2,node/6668253189,"accomodations,other_hotels",Россия
9519628,N4896066563,Лайла,37.6276741,55.7417984,1689.60475592,1,node/4896066563,"accomodations,other_hotels",Россия
3908043,N2519755766,3 пингвина,37.6276779,55.7417717,1692.45388724,2,node/2519755766,"accomodations,hostels,guest_houses",Россия
3900010,N1745754099,Bear hostel,37.5902977,55.7531738,1720.37347912,1,node/1745754099,"accomodations,hostels",Россия
3908042,N4750941627,отель мэрри поппинс,37.6277199,55.7415352,1717.70270001,2,node/4750941627,"accomodations,other_hotels",Россия
3909856,N4115998689,ханзер отель,37.6303215,55.7695274,1733.31551851,2,node/4115998689,"accomodations,other_hotels",Россия
9550739,N3510483274,комфорт москва,37.6279907,55.7414474,1733.2692484,2,node/3510483274,"accomodations,other_hotels",Россия
3900171,N2520379503,Сувенир,37.5918655,55.7619667,1738.02891729,1,node/2520379503,"accomodations,hostels",Unknown
3909757,N3784948866,отель циркус,37.6224518,55.7711372,1737.97241419,2,node/3784948866,"accomodations,other_hotels",Unknown
3909825,W31794019,гостиница сретенская,37.6316719,55.7692299,1746.44417195,2,way/31794019,"accomodations,other_hotels",Unknown
9519636,N5277457499,77Doors,37.6440697,55.7513275,1753.04253465,1,node/5277457499,"accomodations,other_hotels",Unknown
3901554,N7027167019,отель винтерфелл тверская,37.6013565,55.7687645,1756.41878426,2,node/7027167019,"accomodations,other_hotels",Россия
3899988,N7513723371,Мери Поппинс,37.5892868,55.7536049,1775.86126223,1,node/7513723371,"accomodations,other_hotels",Россия
9519615,W52582026,Шенонсо,37.5955353,55.7660561,1780.64602939,1,way/52582026,"accomodations,other_hotels",Россия
3901510,N4775040930,Дом на Маяковке,37.596611,55.7667427,1780.97839401,2,node/4775040930,"accomodations,other_hotels",Россия
3909789,N6341407186,Птичка,37.6277199,55.7706833,1781.54418121,2,node/6341407186,"accomodations,other_hotels",Россия
3899944,N2528979104,Ветер,37.5931091,55.7469711,1809.29773402,1,node/2528979104,"accomodations,hostels",Россия
6016693,R1421095,отель марриотт москва гранд,37.5996742,55.768692,1812.44506505,2,relation/1421095,"accomodations,other_hotels",Россия
9519621,N4132448821,слипи том,37.6030998,55.7700615,1820.8673008,2,node/4132448821,"accomodations,other_hotels",Россия
3909099,N2518516490,Axel hostel,37.6463852,55.7567902,1829.54196856,2,node/2518516490,"accomodations,hostels",Россия
3908032,N3323027348,Сapital Хостел,37.6261826,55.7401581,1828.50733254,1,node/3323027348,"accomodations,hostels",Россия
3901562,N5293826521,сквер отель тверская,37.6024246,55.7699623,1832.41026483,2,node/5293826521,"accomodations,other_hotels",Unknown
3908033,N2519782050,108 минут,37.6263313,55.7401085,1836.76154988,1,node/2519782050,"accomodations,hostels",Unknown
3899943,N3323005582,Boxhostels,37.5935555,55.7461166,1839.91250447,1,node/3323005582,"accomodations,hostels",Unknown
9519620,N6487719908,Barin Residence Tverskaya,37.6026878,55.7701759,1844.97334562,2,node/6487719908,"accomodations,other_hotels",Unknown
11744922,N3500852153,Музей-квартира Г. С. Улановой,37.6418991,55.7466125,1852.60464834,3,node/3500852153,"apartments,accomodations,cultural,museums,interesting_places,other_museums",Россия
3909162,N7131916962,апельсин отель чистые пруды,37.6443329,55.7624855,1853.21289079,2,node/7131916962,"accomodations,other_hotels",Россия
3909161,N5509521915,отель базис-м,37.6444054,55.762455,1856.13509352,2,node/5509521915,"accomodations,other_hotels",Россия
9519637,N7131916961,мини отель библиотека,37.6444244,55.7624969,1859.02089937,2,node/7131916961,"accomodations,other_hotels",Россия
3909800,N5134008199,бульвар отель на цветном,37.6195641,55.7724419,1858.35668431,2,node/5134008199,"accomodations,other_hotels",Россия
6017762,W53553531,парк инн от рэдиссон саду,37.618042,55.739109,1858.81253836,2,way/53553531,"accomodations,other_hotels",Россия
10067019,N3327448799,Покровка,37.646286,55.759697,1870.80131527,1,node/3327448799,"accomodations,hostels",Россия
3901572,N5630658605,Ариум Отель,37.6041298,55.7708778,1871.16773012,2,node/5630658605,"accomodations,other_hotels",Россия
3908976,N2519289573,Базилика,37.645607,55.7502518,1881.77104211,1,node/2519289573,"accomodations,hostels",Россия
3900120,N4603995977,Клуб 27,37.5877342,55.7589226,1888.44380764,1,node/4603995977,"accomodations,other_hotels",Россия
9688261,N3327448218,Eesti Аirlines,37.5975533,55.768631,1891.44567554,1,node/3327448218,"accomodations,hostels",Unknown
3909799,N5134008228,Doors,37.6183891,55.7727814,1891.78468786,1,node/5134008228,"accomodations,other_hotels",Unknown
3909131,N6595236437,ель хостел и кофеиня,37.6462135,55.7607613,1897.44030773,2,node/6595236437,"accomodations,hostels",Unknown
11187030,N4231272389,хостел москва,37.5974655,55.7686806,1899.1501151,2,node/4231272389,"accomodations,hostels",Unknown
3899989,N4085211670,Винтерфелл на Арбате,37.5870972,55.7543449,1903.14990478,2,node/4085211670,"accomodations,other_hotels",Unknown
3908945,N7205829602,МетаМосква,37.6452942,55.7492599,1902.60104603,1,node/7205829602,"accomodations,other_hotels",Unknown
3909857,N1561551467,бутик-отель сретенскии двор,37.6334724,55.7702522,1902.74941734,2,node/1561551467,"accomodations,other_hotels",Россия
3901699,N4944306927,хостел плед на самотечнои,37.6140938,55.7729225,1917.11156297,2,node/4944306927,"accomodations,hostels",Россия
3909812,N3672103622,отель на цветном бульваре,37.6201553,55.7729454,1917.19828232,2,node/3672103622,"accomodations,other_hotels",Россия
3901573,N4207940409,Che,37.6036034,55.7712326,1921.33385336,2,node/4207940409,"accomodations,other_hotels",Россия
14691514,Q4318199,Нехорошая квартира,37.5940285,55.7670555,1924.78571071,3,,"apartments,accomodations",Россия
3901575,N2519916373,Европа,37.6026459,55.7711334,1939.29986414,1,node/2519916373,"accomodations,hostels",Россия
3909881,N1541223646,уланская отель,37.6385307,55.7684708,1940.81306657,2,node/1541223646,"accomodations,other_hotels",Россия
9688263,N2523661486,D’Hostels,37.6032143,55.7713127,1940.31304921,1,node/2523661486,"accomodations,hostels",Россия
3909174,N2479463260,хостел лаим,37.646698,55.7612648,1943.47448049,2,node/2479463260,"accomodations,hostels",Россия
3909801,N7666981653,custos tsvetnoy,37.6195183,55.7731972,1941.91636172,2,node/7666981653,"accomodations,other_hotels",Россия
3901698,N6920210006,винтерфелл на цветном бульваре,37.6120567,55.7730217,1945.50377803,2,node/6920210006,"accomodations,other_hotels",Unknown
3899914,N3808300792,Landmark,37.589138,55.7483521,1953.13393167,2,node/3808300792,"accomodations,hostels",Unknown
9688257,N3327468514,Томас,37.586422,55.7532768,1958.95996385,1,node/3327468514,"accomodations,hostels",Unknown
3909869,N1753729514,мини-отель на сухаревскои,37.6311569,55.7715607,1958.51266022,2,node/1753729514,"accomodations,guest_houses",Unknown
3908167,N9032520269,Винтерфелл,37.6369667,55.7420731,1964.92572752,1,node/9032520269,"accomodations,motels",Unknown
9688262,N6551716607,Красная Москва,37.6001434,55.770565,1965.30545724,1,node/6551716607,"accomodations,hostels",Россия
3900189,N1745750387,Bear hostel,37.5906296,55.7652893,1979.88725574,1,node/1745750387,"accomodations,hostels",Россия
6017928,W42503285,,37.6451836,55.7642174,1985.58720777,0,way/42503285,"accomodations,other_hotels",Россия
3900150,N3327460047,Mac,37.5874557,55.7617493,1987.26758554,1,node/3327460047,"accomodations,hostels",Россия
3901574,N6193233297,All Music,37.6013107,55.7712173,1988.37731279,2,node/6193233297,"accomodations,hostels",Россия
3901543,N7188772993,Акула,37.5979881,55.7699699,1989.72390322,1,node/7188772993,"accomodations,hostels",Россия
3899926,N7333329514,Амстердам,37.5878906,55.7490082,1995.37910095,1,node/7333329514,"accomodations,other_hotels",Россия
3909184,N5923035836,InterQube,37.6474075,55.7615814,1996.66325579,1,node/5923035836,"accomodations,other_hotels",Россия
3909185,N4200185991,Леонарт,37.6453705,55.7643242,2001.48745698,2,node/4200185991,"accomodations,other_hotels",Россия
3910040,N2520383870,Бамбук,37.6392632,55.768837,2001.90044341,1,node/2520383870,"accomodations,hostels",Россия
3909172,N2323720171,отель беседка,37.6464767,55.7631149,2004.54041745,2,node/2323720171,"accomodations,other_hotels",Unknown
6016501,W52739256,броско отель арбат,37.5860443,55.7515373,2019.19483023,2,way/52739256,"accomodations,other_hotels",Unknown
3909173,N6625058469,Парадиз,37.6462479,55.7637901,2023.24473013,1,node/6625058469,"accomodations,other_hotels",Unknown
3900105,N2523707951,Central Hostel,37.5850868,55.7573433,2029.7583572,1,node/2523707951,"accomodations,hostels",Unknown
3899982,N2523707953,версаль на арбате,37.5852356,55.7533264,2032.04620046,2,node/2523707953,"accomodations,hostels,guest_houses",Unknown
3908070,N5021059698,мини отель мэри поппинс,37.6284485,55.7386818,2030.50005883,2,node/5021059698,"accomodations,other_hotels",Россия
